广东频道,#genre#
深圳卫视,http://118.81.48.104:8082/rtp/226.0.2.147:9088
深圳卫视,http://118.81.48.104:8082/rtp/226.0.2.47:8288
深圳卫视,http://27.10.76.34:8001/rtp/225.0.4.202:7980
深圳卫视,http://27.10.76.34:8006/rtp/225.0.4.202:7980
深圳卫视,http://27.10.74.78:8005/rtp/225.0.4.202:7980
深圳卫视,http://111.165.222.109:8000/rtp/225.1.1.117:5002
深圳卫视,http://171.105.201.164:4022/rtp/239.81.0.57:4056
深圳卫视,http://171.213.133.3:9999/rtp/239.93.0.182:5140
深圳卫视,http://114.246.102.14:4000/rtp/239.3.1.134:8020
深圳卫视,http://27.11.56.206:8007/rtp/225.0.4.202:7980
深圳卫视,http://171.116.35.81:8003/rtp/226.0.2.147:9088
深圳卫视,http://171.116.35.81:8003/rtp/226.0.2.47:8288
三沙卫视,http://sweetown.fun:4000/rtp/239.3.1.155:4120$720x576
三沙卫视,http://111.193.230.4:4022/rtp/239.3.1.155:4120
三沙卫视,http://115.60.241.249:2000/rtp/225.1.4.234:1280
三沙卫视,http://111.165.222.109:8000/rtp/225.1.2.181:5002
三沙卫视,http://171.105.201.164:4022/rtp/239.81.0.242:4056
三沙卫视,http://171.213.133.3:9999/rtp/239.93.42.58:5140
三沙卫视,http://114.246.102.14:4000/rtp/239.3.1.155:4120
三沙卫视,http://111.167.221.130:8686/rtp/225.1.2.181:5002
三沙卫视,http://111.196.128.239:4022/rtp/239.3.1.155:4120
三沙卫视,http://222.130.86.66:4022/rtp/239.3.1.155:4120
三沙卫视,http://123.123.167.240:8000/rtp/239.3.1.155:4120
三沙卫视,http://171.213.198.240:4000/rtp/239.93.42.58:5140
三沙卫视,http://114.253.165.121:10000/rtp/239.3.1.155:4120
三沙卫视,http://123.112.213.221:4022/rtp/239.3.1.155:4120
三沙卫视,http://221.221.146.211:8182/rtp/239.3.1.155:4120
天津卫视,http://sweetown.fun:4000/rtp/239.3.1.141:1234$1920x1080
天津卫视,http://111.193.230.4:4022/rtp/239.3.1.141:1234
天津卫视,http://115.60.241.249:2000/rtp/225.1.4.86:1115
天津卫视,http://115.60.241.249:2000/rtp/225.1.4.24:1053
天津卫视,http://118.81.48.104:8082/rtp/226.0.2.148:9096
天津卫视,http://118.81.48.104:8082/rtp/226.0.2.56:8360
天津卫视,http://27.10.76.34:8001/rtp/225.0.4.82:7980
天津卫视,http://27.10.76.34:8006/rtp/225.0.4.82:7980
天津卫视,http://27.10.74.78:8005/rtp/225.0.4.82:7980
天津卫视,http://111.165.222.109:8000/rtp/225.1.1.111:5002
天津卫视,http://171.105.201.164:4022/rtp/239.81.0.50:4056
天津卫视,http://171.213.133.3:9999/rtp/239.93.0.167:5140
天津卫视,http://114.246.102.14:4000/rtp/239.3.1.141:1234
天津卫视,http://27.11.56.206:8007/rtp/225.0.4.82:7980
天津卫视,http://171.116.35.81:8003/rtp/226.0.2.148:9096
西藏卫视,http://111.193.230.4:4022/rtp/239.3.1.47:8164
西藏卫视,http://115.60.241.249:2000/rtp/225.1.4.46:1075
西藏卫视,http://118.81.48.104:8082/rtp/226.0.2.66:8440
西藏卫视,http://111.165.222.109:8000/rtp/225.1.1.51:5002
西藏卫视,http://171.105.201.164:4022/rtp/239.81.0.55:4056
西藏卫视,http://171.213.133.3:9999/rtp/239.93.0.175:5140
西藏卫视,http://114.246.102.14:4000/rtp/239.3.1.47:8164
西藏卫视,http://171.116.35.81:8003/rtp/226.0.2.66:8440
西藏卫视,http://124.90.165.95:8888/rtp/233.50.201.70:5140
西藏卫视,http://118.81.48.104:8084/rtp/226.0.2.66:8440
西藏卫视,http://61.240.57.248:8083/rtp/226.0.2.66:8440
西藏卫视,http://111.167.221.130:8686/rtp/225.1.1.51:5002
西藏卫视,http://111.196.128.239:4022/rtp/239.3.1.47:8164
西藏卫视,http://42.4.215.177:9020/rtp/232.0.0.114:1234
西藏卫视,http://42.4.215.177:9020/rtp/232.0.0.104:1234
新疆卫视,http://111.193.230.4:4022/rtp/239.3.1.48:8160
新疆卫视,http://115.60.241.249:2000/rtp/225.1.4.47:1076
新疆卫视,http://118.81.48.104:8082/rtp/226.0.2.67:8448
新疆卫视,http://111.165.222.109:8000/rtp/225.1.1.35:5002
新疆卫视,http://171.105.201.164:4022/rtp/239.81.0.46:4056
新疆卫视,http://171.213.133.3:9999/rtp/239.93.0.194:5140
新疆卫视,http://114.246.102.14:4000/rtp/239.3.1.48:8160
新疆卫视,http://171.116.35.81:8003/rtp/226.0.2.67:8448
新疆卫视,http://118.81.48.104:8084/rtp/226.0.2.67:8448
新疆卫视,http://61.240.57.248:8083/rtp/226.0.2.67:8448
新疆卫视,http://111.167.221.130:8686/rtp/225.1.1.35:5002
新疆卫视,http://111.196.128.239:4022/rtp/239.3.1.48:8160
新疆卫视,http://42.4.215.177:9020/rtp/232.0.0.18:1234
新疆卫视,http://222.130.86.66:4022/rtp/239.3.1.48:8160
新疆卫视,http://123.123.167.240:8000/rtp/239.3.1.48:8160
云南卫视,http://sweetown.fun:4000/rtp/239.3.1.26:8108$720x576
云南卫视,http://111.193.230.4:4022/rtp/239.3.1.26:8108
云南卫视,http://115.60.241.249:2000/rtp/225.1.4.152:1307
云南卫视,http://115.60.241.249:2000/rtp/225.1.4.33:1062
云南卫视,http://118.81.48.104:8082/rtp/226.0.2.60:8392
云南卫视,http://111.165.222.109:8000/rtp/225.1.1.61:5002
云南卫视,http://171.105.201.164:4022/rtp/239.81.0.45:4056
云南卫视,http://171.213.133.3:9999/rtp/239.93.1.174:5140
云南卫视,http://171.213.133.3:9999/rtp/239.93.0.174:5140
云南卫视,http://114.246.102.14:4000/rtp/239.3.1.26:8108
云南卫视,http://171.116.35.81:8003/rtp/226.0.2.60:8392
云南卫视,http://124.90.165.95:8888/rtp/233.50.201.46:5140
云南卫视,http://118.81.48.104:8084/rtp/226.0.2.60:8392
云南卫视,http://61.240.57.248:8083/rtp/226.0.2.60:8392
云南卫视,http://39.77.2.151:8989/rtp/239.253.254.196:8000
港·澳·台,#genre#
翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn$1920x1080
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct$1920x1080
星河台,https://edge6a.v2h-cdn.com/xinghe/xinghe.stream/chunklist.m3u8
凤凰中文,http://xeace.cn:8888/rtp/239.93.1.9:2192$1920x1080
凤凰中文,http://ayolee.com:5253/udp/239.93.0.162:2192$1920x1080
凤凰中文,http://171.213.133.3:9999/rtp/239.93.1.9:2192
凤凰中文,http://171.213.198.240:4000/rtp/239.93.1.9:2192
凤凰中文,http://118.114.96.185:8999/rtp/239.93.1.9:2192
凤凰中文,http://171.213.206.59:8000/rtp/239.93.1.9:2192
凤凰中文,http://171.213.203.138:8088/rtp/239.93.1.9:2192
凤凰中文,http://115.239.104.93:9999/rtp/233.50.200.191:5140
凤凰中文,http://183.157.215.233:9999/rtp/233.50.200.191:5140
凤凰中文,http://122.246.184.212:9999/rtp/233.50.200.191:5140
凤凰中文,http://123.96.240.58:9999/rtp/233.50.200.191:5140
凤凰中文,http://117.27.190.42:9998/tsfile/live/23280_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰资讯,http://xeace.cn:8888/rtp/239.93.1.4:2191$1920x1080
凤凰资讯,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx$1920x1080
凤凰资讯,http://171.213.133.3:9999/rtp/239.93.1.4:2191
凤凰资讯,http://171.213.198.240:4000/rtp/239.93.1.4:2191
凤凰资讯,http://118.114.96.185:8999/rtp/239.93.1.4:2191
凤凰资讯,http://171.213.206.59:8000/rtp/239.93.1.4:2191
凤凰资讯,http://171.213.203.138:8088/rtp/239.93.1.4:2191
凤凰资讯,http://61.221.215.25:8800/hls/47/index.m3u8
凤凰资讯,http://115.239.104.93:9999/rtp/233.50.200.192:5140
凤凰资讯,http://183.157.215.233:9999/rtp/233.50.200.192:5140
凤凰资讯,http://122.246.184.212:9999/rtp/233.50.200.192:5140
凤凰资讯,http://123.96.240.58:9999/rtp/233.50.200.192:5140
凤凰资讯,http://117.27.190.42:9998/tsfile/live/23279_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰香港,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhhk$1280x720
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/playlist.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8?
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8?
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist0.m3u8
TVBS新闻,http://4gtv.mumi.rip:9877/291/4gtv-4gtv072/index.m3u8
TVBS欢乐,http://4gtv.mumi.rip:9877/184/4gtv-4gtv068/index.m3u8
